;Comment
2484;['обычно', 'бомж', 'пиздить', 'казак', 'но', 'свободный', 'время', 'мочь', 'медведь', 'ебну́ть', 'видимый']
2485;['не', 'уйти', 'ребёнок', 'мочь', 'учитель', 'начать', 'прессовать', 'такой', 'говно', 'частенько', 'происходить', 'школа']
2486;['это', 'против', 'если', 'родитель', 'адекватный', 'класс', 'единогласно', 'против', 'заебиться', 'целый', 'класс', 'прессовать', 'да', 'побояться']
2487;['толк', 'охрана', 'недавно', 'случай', 'мужик', 'зайти', 'детский', 'сад', 'мимо', 'охранник', 'зарезать', 'ребёнок', 'вот', 'охрана', 'что']
2488;['толк', 'охрана', 'недавно', 'случай', 'мужик', 'зайти', 'детский', 'сад', 'мимо', 'охранник', 'зарезать', 'ребёнок', 'вот', 'охрана', 'что', 'именно', 'весь', 'ситуация', 'произойти', 'плохой', 'бесплатный', 'охранник', 'скинуться', 'нанять', 'хороший', 'охранник', 'подобный', 'случай', 'произойти', 'хотеть', 'пострадать', 'ребёнок']
2489;['опять', 'донатеры', 'победить']
2490;['а', 'сколько', 'случай', 'пройти', 'ты', 'похуй', 'нигде', 'писать']
2492;['а', 'армия', 'росгвардия', 'мы', 'посадить', 'туда', 'один', 'столько', 'вполне', 'хватить', 'один', 'хуй', 'никто', 'ответить', 'нужный', 'росгвардия', 'живой', 'полиция']
2493;['а', 'делать', 'охранник', 'увидеть', 'чело', 'нож', 'броситься', 'останавливать', 'попросить', 'удалиться']
2494;['не', 'мимо', 'охранник', 'там', 'видеонаблюдение', 'охрана', 'сидеть', 'диспетчерская', 'друг', 'здание', 'нажимать', 'кнопка']
2495;['много', 'комментарий', 'указать', 'многие', 'близко', 'разгадка', 'подходить', 'лишь', 'правый', 'как', 'работать', 'этот', 'бюджетный', 'система', 'на', 'пример', 'два', 'садик', 'школа', 'колледж', 'который', 'загнивать', 'второй', 'аналогичный', 'цвести', 'менять', 'исправный', 'труба', 'в', 'конец', 'го', 'квартал', 'министерство', 'спускать', 'указание', 'планирование', 'бюджет', 'следующий', 'год', 'исходить', 'текущий', 'год', 'минус', 'в', 'хороший', 'школа', 'деньга', 'предыдущий', 'год', 'бюджет', 'скорее', 'не', 'спланировать', 'полностью', 'передать', 'другой', 'школа', 'следующий', 'год', 'прийтись', 'планировать', 'исходить', 'уменьшить', 'сумма', 'поэтому', 'директор', 'хороший', 'школа', 'пена', 'рот', 'доказывать', 'менять', 'тот', 'труба', 'необходимо', 'реальный', 'состояние', 'никто', 'министерство', 'знать', 'всё', 'документ', 'предоставить', 'заинтересованный', 'сторона', 'а', 'директор', 'плохой', 'школа', 'бюджет', 'прошлый', 'год', 'хватать', 'закрыть', 'дыра', 'он', 'идти', 'приём', 'минобразец', 'говорить', 'весь', 'тяжело', 'он', 'писать', 'бумага', 'министр', 'который', 'расписывать', 'замам', 'пом', 'который', 'рука', 'рядовой', 'работник', 'отписываться', 'свободный', 'деньга', 'это', 'суть', 'правда', 'а', 'перераспределить', 'воля', 'министр', 'просто', 'директор', 'хороший', 'школа', 'быть', 'доказывать', 'копейка', 'мочь', 'поделиться', 'писать', 'выше', 'следующий', 'год', 'увидеть', 'очень', 'нужно', 'если', 'директор', 'преференция', 'министерство', 'допустить', 'родственный', 'ещё', 'усугубляться', 'ситуация', 'кто', 'виноватый', 'министр', 'мочь', 'работать', 'информация', 'бумага', 'и', 'два', 'школа', 'прислать', 'дефектовка', 'ремонт', 'тот', 'труба', 'суть', 'повод', 'верить', 'почему', 'обращение', 'надзорный', 'орган', 'всё', 'меняться', 'сказать', 'вы', 'потому', 'случай', 'министр', 'вдаваться', 'подробность', 'свой', 'власть', 'перераспределять', 'бюджет', 'и', 'школа', 'который', 'снять', 'год', 'скорее', 'увидеть', 'чиновник', 'быть', 'следующий', 'год', 'помнить', 'разбор', 'прокуратура', 'плохой', 'школа', 'хороший', 'деньга', 'снять', 'год', 'пройти', 'нормально', 'и', 'хороший', 'школа', 'постепенно', 'сдавать', 'этот', 'система', 'работоспособный', 'теория', 'лишь', 'условие', 'абсолютно', 'участник', 'работать', 'если', 'один', 'звено', 'филонить', 'получаться', 'такой', 'хрень', 'получаться']
